,sym1,sym2
29181,1041,281
29182,1041,55
29183,1041,381
29184,1041,1039
29185,1041,954
29186,1041,935
29187,1041,119
29188,1041,942
29189,1041,399
29190,1041,931
29191,1041,744
29192,1041,27
29193,1041,943
29194,1041,216
29195,1041,339
29196,1041,696
29197,1041,653
29198,1041,833
29199,1041,698
29200,1041,95
29201,1041,346
29202,1041,503
29203,1041,240
29204,1041,166
29205,1041,566
29206,1041,765
29207,1041,754
29208,1041,695
29209,1041,46
29210,1041,498
29211,1041,804
29212,1041,319
29213,1041,224
29214,1041,1034
29215,1041,44
29216,1041,799
29217,1041,494
29218,1041,633
29219,1041,63
29220,1041,902
29221,1041,734
29222,1041,163
29223,1041,838
29224,1041,511
29225,1041,825
29226,1041,569
29227,1041,883
29228,1041,291
29229,1041,964
29230,1041,366
29231,1041,660
29232,1041,289
29233,1041,709
29234,1041,956
29235,1041,720
29236,1041,981
29237,1041,878
29238,1041,555
29239,1041,900
29240,1041,950
29241,1041,286
29242,1041,822
29243,1041,719
29244,1041,699
29245,1041,824
29246,1041,959
29247,1041,766
29248,1041,672
29249,1041,33
29250,1041,928
29251,1041,952
29252,1041,845
29253,1041,1019
29254,1041,532
29255,1041,306
29256,1041,741
29257,1041,205
29258,1041,1035
29259,1041,70
29260,1041,641
29261,1041,492
29262,1041,154
29263,1041,876
29264,1041,997
29265,1041,966
29266,905,615
29267,905,182
29268,905,786
29269,905,277
29270,905,187
29271,905,795
29272,905,634
29273,905,141
29274,905,82
29275,905,736
29276,905,114
29277,905,530
29278,905,544
29279,905,505
29280,905,797
29281,905,428
29282,905,231
29283,905,493
29284,905,296
29285,905,953
29286,905,729
29287,905,147
29288,905,75
29289,905,226
29290,905,909
29291,905,694
29292,905,608
29293,905,591
29294,905,58
29295,905,161
29296,905,612
29297,905,234
29298,905,955
29299,905,235
29300,905,776
29301,905,592
29302,905,958
29303,905,589
29304,905,435
29305,905,273
29306,905,832
29307,905,986
29308,905,848
29309,905,939
29310,905,211
29311,905,945
29312,905,1032
29313,905,87
29314,905,774
29315,905,514
29316,905,348
29317,905,777
29318,905,574
29319,905,852
29320,905,300
29321,905,971
29322,905,718
29323,905,957
29324,905,990
29325,905,594
29326,905,292
29327,905,55
29328,905,954
29329,905,935
29330,905,64
29331,905,893
29332,905,68
29333,905,288
29334,905,399
29335,905,931
29336,905,744
29337,905,763
29338,905,15
29339,905,655
29340,905,696
29341,905,188
29342,905,833
29343,905,951
29344,905,149
29345,905,217
29346,905,698
29347,905,95
29348,905,346
29349,905,503
29350,905,206
29351,905,240
29352,905,166
29353,905,243
29354,905,588
29355,905,1036
29356,905,92
29357,905,765
29358,905,456
29359,905,695
29360,905,911
29361,905,46
29362,905,295
29363,905,804
29364,905,402
29365,905,224
29366,905,799
29367,905,1024
29368,905,859
29369,905,88
29370,905,494
29371,905,323
29372,905,775
29373,905,633
29374,905,63
29375,905,902
29376,905,973
29377,905,734
29378,905,85
29379,905,940
29380,905,548
29381,905,883
29382,905,291
29383,905,964
29384,905,366
29385,905,925
29386,905,461
29387,905,289
29388,905,368
29389,905,956
29390,905,720
29391,905,254
29392,905,555
29393,905,118
29394,905,950
29395,905,286
29396,905,719
29397,905,699
29398,905,970
29399,905,693
29400,905,988
29401,905,959
29402,905,668
29403,905,904
29404,905,895
29405,905,645
29406,905,897
29407,905,672
29408,905,33
29409,905,928
29410,905,952
29411,905,845
29412,905,504
29413,905,1019
29414,905,532
29415,905,306
29416,905,741
29417,905,120
29418,905,907
29419,905,946
29420,905,492
29421,905,154
29422,905,876
29423,905,997
29424,905,549
29425,905,510
29426,905,642
29427,905,761
29428,905,321
29429,855,532
29430,173,171
29431,173,182
29432,173,428
29433,173,493
29434,173,296
29435,173,435
29436,173,1032
29437,173,87
29438,173,852
29439,173,594
29440,173,55
29441,173,744
29442,173,216
29443,173,95
29444,173,346
29445,173,765
29446,173,46
29447,173,224
29448,173,494
29449,173,63
29450,173,734
29451,173,687
29452,173,289
29453,173,720
29454,173,254
29455,173,33
29456,173,1031
29457,173,845
29458,173,532
29459,173,741
29460,173,170
29461,173,492
29462,173,876
29463,913,95
29464,913,532
29465,246,182
29466,246,277
29467,246,1049
29468,246,452
29469,246,131
29470,246,82
29471,246,305
29472,246,371
29473,246,192
29474,246,505
29475,246,493
29476,246,12
29477,246,296
29478,246,75
29479,246,226
29480,246,238
29481,246,694
29482,246,234
29483,246,985
29484,246,435
29485,246,273
29486,246,794
29487,246,984
29488,246,832
29489,246,1032
29490,246,87
29491,246,574
29492,246,852
29493,246,971
29494,246,303
29495,246,594
29496,246,292
29497,246,55
29498,246,64
29499,246,288
29500,246,931
29501,246,744
29502,246,216
29503,246,382
29504,246,573
29505,246,696
29506,246,833
29507,246,749
29508,246,698
29509,246,95
29510,246,454
29511,246,346
29512,246,240
29513,246,166
29514,246,243
29515,246,458
29516,246,92
29517,246,765
29518,246,695
29519,246,46
29520,246,204
29521,246,295
29522,246,224
29523,246,26
29524,246,88
29525,246,494
29526,246,63
29527,246,902
29528,246,734
29529,246,686
29530,246,840
29531,246,352
29532,246,291
29533,246,964
29534,246,366
29535,246,616
29536,246,461
29537,246,289
29538,246,450
29539,246,720
29540,246,245
29541,246,555
29542,246,950
29543,246,436
29544,246,699
29545,246,982
29546,246,897
29547,246,672
29548,246,33
29549,246,928
29550,246,845
29551,246,532
29552,246,741
29553,246,120
29554,246,24
29555,246,492
29556,246,154
29557,246,876
29558,246,997
29559,246,930
29560,246,642
29561,246,321
29562,988,187
29563,988,530
29564,988,505
29565,988,296
29566,988,729
29567,988,226
29568,988,909
29569,988,591
29570,988,612
29571,988,234
29572,988,235
29573,988,776
29574,988,592
29575,988,589
29576,988,435
29577,988,273
29578,988,87
29579,988,774
29580,988,574
29581,988,852
29582,988,300
29583,988,594
29584,988,55
29585,988,893
29586,988,288
29587,988,931
29588,988,744
29589,988,95
29590,988,588
29591,988,46
29592,988,224
29593,988,775
29594,988,63
29595,988,973
29596,988,291
29597,988,289
29598,988,368
29599,988,555
29600,988,950
29601,988,970
29602,988,905
29603,988,668
29604,988,895
29605,988,897
29606,988,928
29607,988,532
29608,988,741
29609,988,907
29610,988,946
29611,8,321
29612,959,182
29613,959,277
29614,959,82
29615,959,544
29616,959,231
29617,959,493
29618,959,296
29619,959,953
29620,959,226
29621,959,694
29622,959,591
29623,959,612
29624,959,955
29625,959,817
29626,959,542
29627,959,592
29628,959,958
29629,959,435
29630,959,832
29631,959,939
29632,959,164
29633,959,1032
29634,959,87
29635,959,774
29636,959,882
29637,959,852
29638,959,971
29639,959,718
29640,959,957
29641,959,594
29642,959,292
29643,959,55
29644,959,954
29645,959,935
29646,959,893
29647,959,931
29648,959,744
29649,959,15
29650,959,216
29651,959,382
29652,959,696
29653,959,833
29654,959,698
29655,959,95
29656,959,750
29657,959,346
29658,959,503
29659,959,240
29660,959,166
29661,959,243
29662,959,588
29663,959,566
29664,959,765
29665,959,695
29666,959,46
29667,959,295
29668,959,804
29669,959,224
29670,959,88
29671,959,494
29672,959,941
29673,959,775
29674,959,63
29675,959,902
29676,959,973
29677,959,734
29678,959,883
29679,959,291
29680,959,964
29681,959,461
29682,959,289
29683,959,743
29684,959,956
29685,959,720
29686,959,245
29687,959,677
29688,959,555
29689,959,950
29690,959,286
29691,959,699
29692,959,1041
29693,959,905
29694,959,897
29695,959,672
29696,959,14
29697,959,33
29698,959,928
29699,959,952
29700,959,845
29701,959,532
29702,959,306
29703,959,741
29704,959,168
29705,959,120
29706,959,492
29707,959,154
29708,959,876
29709,959,997
29710,959,383
29711,432,714
29712,432,296
29713,432,226
29714,432,435
29715,432,852
29716,432,396
29717,432,594
29718,432,55
29719,432,744
29720,432,149
29721,432,95
29722,432,11
29723,432,46
29724,432,224
29725,432,829
29726,432,63
29727,432,831
29728,432,830
29729,432,293
29730,432,916
29731,432,532
29732,432,741
29733,762,114
29734,762,797
29735,762,296
29736,762,55
29737,762,744
29738,762,95
29739,762,690
29740,762,242
29741,762,46
29742,762,224
29743,762,63
29744,762,84
29745,762,532
29746,762,689
29747,762,741
29748,762,642
29749,1046,182
29750,1046,277
29751,1046,867
29752,1046,493
29753,1046,992
29754,1046,694
29755,1046,542
29756,1046,74
29757,1046,285
29758,1046,832
29759,1046,462
29760,1046,969
29761,1046,939
29762,1046,1032
29763,1046,263
29764,1046,15
29765,1046,696
29766,1046,833
29767,1046,698
29768,1046,868
29769,1046,346
29770,1046,503
29771,1046,431
29772,1046,240
29773,1046,166
29774,1046,765
29775,1046,695
29776,1046,508
29777,1046,60
29778,1046,494
29779,1046,915
29780,1046,902
29781,1046,734
29782,1046,284
29783,1046,866
29784,1046,792
29785,1046,987
29786,1046,720
29787,1046,869
29788,1046,723
29789,1046,699
29790,1046,509
29791,1046,672
29792,1046,558
29793,1046,33
29794,1046,661
29795,1046,845
29796,1046,1042
29797,1046,113
29798,1046,874
29799,1046,871
29800,1046,480
29801,1046,492
29802,1046,876
29803,1046,997
29804,1046,865
29805,766,182
29806,766,277
29807,766,736
29808,766,305
29809,766,1033
29810,766,493
29811,766,296
29812,766,226
29813,766,282
29814,766,921
29815,766,694
29816,766,607
29817,766,1000
29818,766,717
29819,766,435
29820,766,832
29821,766,863
29822,766,51
29823,766,13
29824,766,1032
29825,766,87
29826,766,980
29827,766,852
29828,766,971
29829,766,106
29830,766,25
29831,766,594
29832,766,200
29833,766,281
29834,766,292
29835,766,55
29836,766,942
29837,766,399
29838,766,931
29839,766,744
29840,766,27
29841,766,339
29842,766,696
29843,766,340
29844,766,833
29845,766,749
29846,766,698
29847,766,95
29848,766,346
29849,766,503
29850,766,240
29851,766,166
29852,766,765
29853,766,754
29854,766,695
29855,766,46
29856,766,498
29857,766,319
29858,766,224
29859,766,1034
29860,766,494
29861,766,63
29862,766,902
29863,766,734
29864,766,163
29865,766,838
29866,766,511
29867,766,825
29868,766,569
29869,766,603
29870,766,964
29871,766,660
29872,766,289
29873,766,709
29874,766,720
29875,766,981
29876,766,721
29877,766,555
29878,766,269
29879,766,950
29880,766,822
29881,766,719
29882,766,699
29883,766,824
29884,766,1041
29885,766,897
29886,766,672
29887,766,33
29888,766,928
29889,766,845
29890,766,532
29891,766,741
29892,766,205
29893,766,1035
29894,766,70
29895,766,492
29896,766,154
29897,766,876
29898,766,997
29899,766,966
29900,766,321
29901,84,114
29902,84,797
29903,84,296
29904,84,220
29905,84,226
29906,84,909
29907,84,87
29908,84,300
29909,84,55
29910,84,744
29911,84,440
29912,84,95
29913,84,690
29914,84,242
29915,84,46
29916,84,224
29917,84,88
29918,84,63
29919,84,461
29920,84,762
29921,84,645
29922,84,532
29923,84,689
29924,84,741
29925,84,642
29926,639,636
29927,639,635
29928,639,640
29929,639,105
29930,639,441
29931,639,649
29932,639,553
29933,639,917
29934,639,872
29935,42,816
29936,42,736
29937,42,296
29938,42,233
29939,42,55
29940,42,399
29941,42,744
29942,42,95
29943,42,46
29944,42,224
29945,42,63
29946,42,532
29947,42,741
29948,962,296
29949,962,55
29950,962,744
29951,962,95
29952,962,46
29953,962,224
29954,962,63
29955,962,532
29956,962,741
29957,890,296
29958,890,215
29959,890,55
29960,890,744
29961,890,95
29962,890,46
29963,890,224
29964,890,63
29965,890,741
29966,409,710
29967,409,465
29968,409,411
29969,409,335
29970,409,410
29971,409,412
29972,409,419
29973,409,99
29974,409,413
29975,360,1049
29976,360,82
29977,360,371
29978,360,192
29979,360,296
29980,360,75
29981,360,226
29982,360,782
29983,360,909
29984,360,435
29985,360,87
29986,360,574
29987,360,852
29988,360,971
29989,360,303
29990,360,594
29991,360,65
29992,360,292
29993,360,55
29994,360,64
29995,360,931
29996,360,744
29997,360,216
29998,360,339
29999,360,95
30000,360,454
30001,360,117
30002,360,754
30003,360,46
30004,360,498
30005,360,319
30006,360,540
30007,360,224
30008,360,983
30009,360,88
30010,360,317
30011,360,63
30012,360,163
30013,360,838
30014,360,825
30015,360,352
30016,360,291
30017,360,366
30018,360,616
30019,360,461
30020,360,289
30021,360,450
30022,360,555
30023,360,118
30024,360,950
30025,360,1060
30026,360,824
30027,360,982
30028,360,135
30029,360,928
30030,360,532
30031,360,741
30032,360,127
30033,360,154
30034,360,321
30035,819,647
30036,819,296
30037,819,863
30038,819,650
30039,819,106
30040,819,55
30041,819,744
30042,819,95
30043,819,806
30044,819,46
30045,819,224
30046,819,63
30047,819,649
30048,819,660
30049,819,532
30050,819,741
30051,1004,182
30052,1004,277
30053,1004,850
30054,1004,530
30055,1004,428
30056,1004,493
30057,1004,296
30058,1004,694
30059,1004,234
30060,1004,273
30061,1004,832
30062,1004,679
30063,1004,1032
30064,1004,4
30065,1004,55
30066,1004,288
30067,1004,744
30068,1004,696
30069,1004,833
30070,1004,698
30071,1004,95
30072,1004,346
30073,1004,240
30074,1004,166
30075,1004,765
30076,1004,695
30077,1004,46
30078,1004,224
30079,1004,494
30080,1004,63
30081,1004,902
30082,1004,734
30083,1004,964
30084,1004,289
30085,1004,678
30086,1004,720
30087,1004,254
30088,1004,699
30089,1004,970
30090,1004,181
30091,1004,672
30092,1004,33
30093,1004,845
30094,1004,532
30095,1004,741
30096,1004,492
30097,1004,876
30098,1004,997
30099,509,182
30100,509,277
30101,509,714
30102,509,493
30103,509,296
30104,509,992
30105,509,325
30106,509,694
30107,509,832
30108,509,462
30109,509,969
30110,509,939
30111,509,1032
30112,509,55
30113,509,744
30114,509,15
30115,509,696
30116,509,833
30117,509,149
30118,509,698
30119,509,95
30120,509,346
30121,509,431
30122,509,240
30123,509,166
30124,509,243
30125,509,765
30126,509,695
30127,509,508
30128,509,46
30129,509,295
30130,509,224
30131,509,494
30132,509,915
30133,509,63
30134,509,902
30135,509,734
30136,509,792
30137,509,720
30138,509,699
30139,509,1046
30140,509,672
30141,509,558
30142,509,33
30143,509,661
30144,509,845
30145,509,532
30146,509,113
30147,509,741
30148,509,120
30149,509,871
30150,509,480
30151,509,492
30152,509,876
30153,509,997
30154,135,1049
30155,135,82
30156,135,371
30157,135,192
30158,135,296
30159,135,75
30160,135,435
30161,135,87
30162,135,852
30163,135,303
30164,135,594
30165,135,55
30166,135,64
30167,135,744
30168,135,95
30169,135,454
30170,135,46
30171,135,224
30172,135,88
30173,135,63
30174,135,352
30175,135,616
30176,135,461
30177,135,436
30178,135,360
30179,135,532
30180,135,741
30181,135,154
30182,135,321
30183,271,296
30184,271,418
30185,271,96
30186,271,55
30187,271,309
30188,271,744
30189,271,95
30190,271,46
30191,271,224
30192,271,63
30193,271,532
30194,271,741
30195,484,921
30196,484,717
30197,484,435
30198,484,13
30199,484,980
30200,484,483
30201,484,852
30202,484,25
30203,484,594
30204,484,942
30205,484,482
30206,484,709
30207,484,981
30208,484,822
30209,484,966
30210,45,375
30211,45,1005
30212,45,702
30213,45,313
30214,45,16
30215,199,530
30216,199,296
30217,199,226
30218,199,55
30219,199,744
30220,199,95
30221,199,46
30222,199,224
30223,199,63
30224,199,950
30225,199,970
30226,199,897
30227,199,834
30228,199,532
30229,199,741
30230,604,296
30231,604,435
30232,604,852
30233,604,594
30234,604,55
30235,604,744
30236,604,149
30237,604,95
30238,604,46
30239,604,224
30240,604,63
30241,604,668
30242,604,532
30243,604,741
30244,110,296
30245,110,55
30246,110,5
30247,110,744
30248,110,95
30249,110,46
30250,110,224
30251,110,63
30252,110,108
30253,110,532
30254,110,741
30255,668,615
30256,668,182
30257,668,277
30258,668,187
30259,668,714
30260,668,795
30261,668,82
30262,668,933
30263,668,114
30264,668,505
30265,668,797
30266,668,620
30267,668,428
30268,668,493
30269,668,296
30270,668,226
30271,668,887
30272,668,232
30273,668,909
30274,668,325
30275,668,694
30276,668,591
30277,668,58
30278,668,1000
30279,668,730
30280,668,612
30281,668,235
30282,668,776
30283,668,592
30284,668,589
30285,668,435
30286,668,832
30287,668,848
30288,668,1032
30289,668,87
30290,668,774
30291,668,574
30292,668,852
30293,668,396
30294,668,990
30295,668,594
30296,668,292
30297,668,55
30298,668,381
30299,668,64
30300,668,893
30301,668,744
30302,668,267
30303,668,696
30304,668,833
30305,668,149
30306,668,698
30307,668,95
30308,668,346
30309,668,503
30310,668,240
30311,668,166
30312,668,588
30313,668,765
30314,668,695
30315,668,46
30316,668,727
30317,668,667
30318,668,224
30319,668,1023
30320,668,799
30321,668,88
30322,668,494
30323,668,323
30324,668,775
30325,668,633
30326,668,63
30327,668,902
30328,668,973
30329,668,734
30330,668,85
30331,668,40
30332,668,397
30333,668,291
30334,668,964
30335,668,662
30336,668,925
30337,668,461
30338,668,289
30339,668,368
30340,668,357
30341,668,720
30342,668,254
30343,668,950
30344,668,699
30345,668,905
30346,668,988
30347,668,604
30348,668,895
30349,668,897
30350,668,672
30351,668,33
30352,668,1026
30353,668,845
30354,668,1019
30355,668,532
30356,668,741
30357,668,492
30358,668,154
30359,668,876
30360,668,997
30361,668,642
30362,668,321
30363,904,505
30364,904,296
30365,904,909
30366,904,435
30367,904,87
30368,904,574
30369,904,852
30370,904,594
30371,904,55
30372,904,893
30373,904,744
30374,904,382
30375,904,95
30376,904,243
30377,904,46
30378,904,295
30379,904,224
30380,904,88
30381,904,63
30382,904,461
30383,904,743
30384,904,950
30385,904,905
30386,904,895
30387,904,645
30388,904,504
30389,904,532
30390,904,741
30391,904,120
30392,904,642
30393,156,452
30394,156,12
30395,156,296
30396,156,226
30397,156,292
30398,156,55
30399,156,64
30400,156,931
30401,156,744
30402,156,216
30403,156,95
30404,156,46
30405,156,355
30406,156,224
30407,156,63
30408,156,291
30409,156,289
30410,156,842
30411,156,555
30412,156,950
30413,156,928
30414,156,532
30415,156,741
30416,895,615
30417,895,182
30418,895,786
30419,895,277
30420,895,187
30421,895,795
30422,895,82
30423,895,736
30424,895,530
30425,895,505
30426,895,428
30427,895,493
30428,895,296
30429,895,729
30430,895,147
30431,895,226
30432,895,909
30433,895,694
30434,895,608
30435,895,591
30436,895,58
30437,895,612
30438,895,234
30439,895,235
30440,895,776
30441,895,592
30442,895,589
30443,895,435
30444,895,273
30445,895,832
30446,895,848
30447,895,211
30448,895,1032
30449,895,87
30450,895,774
30451,895,514
30452,895,348
30453,895,777
30454,895,574
30455,895,852
30456,895,300
30457,895,971
30458,895,990
30459,895,594
30460,895,292
30461,895,55
30462,895,64
30463,895,893
30464,895,288
30465,895,399
30466,895,931
30467,895,744
30468,895,655
30469,895,696
30470,895,833
30471,895,951
30472,895,149
30473,895,217
30474,895,698
30475,895,95
30476,895,346
30477,895,503
30478,895,206
30479,895,240
30480,895,166
30481,895,588
30482,895,765
30483,895,456
30484,895,695
30485,895,911
30486,895,46
30487,895,402
30488,895,224
30489,895,799
30490,895,1024
30491,895,859
30492,895,88
30493,895,494
30494,895,323
30495,895,775
30496,895,633
30497,895,63
30498,895,902
30499,895,973
30500,895,734
30501,895,85
30502,895,291
30503,895,964
30504,895,925
30505,895,461
30506,895,289
30507,895,368
30508,895,720
30509,895,254
30510,895,555
30511,895,950
30512,895,719
30513,895,699
30514,895,970
30515,895,905
30516,895,988
30517,895,668
30518,895,904
30519,895,645
30520,895,897
30521,895,672
30522,895,33
30523,895,928
30524,895,845
30525,895,1019
30526,895,532
30527,895,741
30528,895,907
30529,895,946
30530,895,492
30531,895,154
30532,895,876
30533,895,997
30534,895,510
30535,895,642
30536,895,321
30537,333,296
30538,333,55
30539,333,744
30540,333,95
30541,333,46
30542,333,224
30543,333,1020
30544,333,63
30545,333,1061
30546,333,426
30547,333,532
30548,333,741
30549,333,154
30550,333,376
30551,645,615
30552,645,182
30553,645,789
30554,645,714
30555,645,795
30556,645,91
30557,645,82
30558,645,114
30559,645,192
30560,645,505
30561,645,797
30562,645,493
30563,645,296
30564,645,220
30565,645,75
30566,645,226
30567,645,782
30568,645,909
30569,645,58
30570,645,435
30571,645,644
30572,645,848
30573,645,1032
30574,645,87
30575,645,514
30576,645,852
30577,645,594
30578,645,55
30579,645,893
30580,645,744
30581,645,39
30582,645,382
30583,645,655
30584,645,440
30585,645,749
30586,645,149
30587,645,698
30588,645,95
30589,645,346
30590,645,243
30591,645,765
30592,645,690
30593,645,46
30594,645,295
30595,645,224
30596,645,799
30597,645,88
30598,645,494
30599,645,846
30600,645,633
30601,645,63
30602,645,734
30603,645,511
30604,645,352
30605,645,366
30606,645,461
30607,645,743
30608,645,720
30609,645,245
30610,645,724
30611,645,118
30612,645,950
30613,645,905
30614,645,84
30615,645,904
30616,645,895
30617,645,897
30618,645,33
30619,645,845
30620,645,504
30621,645,532
30622,645,689
30623,645,741
30624,645,120
30625,645,492
30626,645,154
30627,645,876
30628,645,642
30629,645,321
30630,175,707
30631,175,296
30632,175,435
30633,175,380
30634,175,852
30635,175,594
30636,175,55
30637,175,381
30638,175,744
30639,175,216
30640,175,95
30641,175,1012
30642,175,46
30643,175,224
30644,175,63
30645,175,790
30646,175,1061
30647,175,48
30648,175,1026
30649,175,532
30650,175,741
30651,175,321
30652,181,182
30653,181,277
30654,181,850
30655,181,428
30656,181,493
30657,181,296
30658,181,694
30659,181,234
30660,181,273
30661,181,832
30662,181,679
30663,181,1032
30664,181,4
30665,181,55
30666,181,288
30667,181,744
30668,181,696
30669,181,833
30670,181,698
30671,181,95
30672,181,346
30673,181,240
30674,181,166
30675,181,765
30676,181,695
30677,181,46
30678,181,224
30679,181,494
30680,181,63
30681,181,902
30682,181,734
30683,181,289
30684,181,678
30685,181,720
30686,181,254
30687,181,699
30688,181,1004
30689,181,672
30690,181,33
30691,181,845
30692,181,532
30693,181,741
30694,181,492
30695,181,876
30696,181,997
30697,553,636
30698,553,635
30699,553,640
30700,553,105
30701,553,441
30702,553,649
30703,553,639
30704,553,917
30705,553,872
30706,897,615
30707,897,283
30708,897,364
30709,897,518
30710,897,182
30711,897,789
30712,897,277
30713,897,332
30714,897,634
30715,897,82
30716,897,760
30717,897,736
30718,897,114
30719,897,305
30720,897,192
30721,897,530
30722,897,544
30723,897,1033
30724,897,505
30725,897,797
30726,897,428
30727,897,231
30728,897,493
30729,897,710
30730,897,296
30731,897,953
30732,897,123
30733,897,729
30734,897,226
30735,897,782
30736,897,887
30737,897,489
30738,897,282
30739,897,54
30740,897,909
30741,897,694
30742,897,608
30743,897,591
30744,897,215
30745,897,612
30746,897,234
30747,897,955
30748,897,404
30749,897,235
30750,897,857
30751,897,776
30752,897,592
30753,897,958
30754,897,589
30755,897,435
30756,897,273
30757,897,832
30758,897,863
30759,897,644
30760,897,643
30761,897,73
30762,897,986
30763,897,848
30764,897,1032
30765,897,784
30766,897,87
30767,897,774
30768,897,514
30769,897,577
30770,897,582
30771,897,348
30772,897,574
30773,897,852
30774,897,300
30775,897,971
30776,897,106
30777,897,957
30778,897,594
30779,897,281
30780,897,292
30781,897,55
30782,897,381
30783,897,954
30784,897,935
30785,897,64
30786,897,893
30787,897,68
30788,897,481
30789,897,391
30790,897,288
30791,897,399
30792,897,517
30793,897,931
30794,897,1038
30795,897,744
30796,897,39
30797,897,27
30798,897,216
30799,897,937
30800,897,728
30801,897,655
30802,897,696
30803,897,653
30804,897,833
30805,897,749
30806,897,149
30807,897,217
30808,897,698
30809,897,95
30810,897,346
30811,897,503
30812,897,783
30813,897,240
30814,897,166
30815,897,243
30816,897,588
30817,897,92
30818,897,858
30819,897,765
30820,897,456
30821,897,975
30822,897,695
30823,897,690
30824,897,274
30825,897,46
30826,897,204
30827,897,295
30828,897,804
30829,897,667
30830,897,540
30831,897,224
30832,897,1034
30833,897,1023
30834,897,1024
30835,897,88
30836,897,494
30837,897,846
30838,897,775
30839,897,63
30840,897,1014
30841,897,902
30842,897,973
30843,897,734
30844,897,193
30845,897,511
30846,897,569
30847,897,883
30848,897,603
30849,897,291
30850,897,964
30851,897,366
30852,897,660
30853,897,461
30854,897,394
30855,897,289
30856,897,743
30857,897,368
30858,897,19
30859,897,624
30860,897,357
30861,897,1015
30862,897,956
30863,897,720
30864,897,254
30865,897,721
30866,897,555
30867,897,118
30868,897,269
30869,897,900
30870,897,950
30871,897,286
30872,897,719
30873,897,708
30874,897,699
30875,897,824
30876,897,982
30877,897,970
30878,897,59
30879,897,563
30880,897,905
30881,897,246
30882,897,988
30883,897,959
30884,897,766
30885,897,199
30886,897,668
30887,897,895
30888,897,645
30889,897,672
30890,897,834
30891,897,29
30892,897,33
30893,897,1026
30894,897,928
30895,897,952
30896,897,845
30897,897,504
30898,897,1019
30899,897,532
30900,897,689
30901,897,306
30902,897,741
30903,897,120
30904,897,205
30905,897,946
30906,897,1035
30907,897,70
30908,897,641
30909,897,492
30910,897,154
30911,897,876
30912,897,997
30913,897,930
30914,897,642
30915,897,321
30916,94,34
30917,94,95
30918,94,472
30919,94,308
30920,94,471
30921,94,950
30922,576,396
30923,672,615
30924,672,182
30925,672,277
30926,672,795
30927,672,850
30928,672,82
30929,672,736
30930,672,305
30931,672,530
30932,672,544
30933,672,1033
30934,672,505
30935,672,428
30936,672,231
30937,672,493
30938,672,296
30939,672,953
30940,672,226
30941,672,992
30942,672,694
30943,672,58
30944,672,1000
30945,672,161
30946,672,234
30947,672,955
30948,672,542
30949,672,958
30950,672,435
30951,672,273
30952,672,832
30953,672,863
30954,672,969
30955,672,848
30956,672,679
30957,672,51
30958,672,939
30959,672,945
30960,672,1032
30961,672,87
30962,672,4
30963,672,852
30964,672,971
30965,672,106
30966,672,957
30967,672,990
30968,672,594
30969,672,200
30970,672,281
30971,672,55
30972,672,954
30973,672,935
30974,672,893
30975,672,288
30976,672,399
30977,672,309
30978,672,931
30979,672,744
30980,672,763
30981,672,15
30982,672,27
30983,672,216
30984,672,696
30985,672,340
30986,672,188
30987,672,833
30988,672,951
30989,672,149
30990,672,698
30991,672,95
30992,672,346
30993,672,503
30994,672,322
30995,672,431
30996,672,240
30997,672,166
30998,672,243
30999,672,1036
31000,672,92
31001,672,765
31002,672,695
31003,672,508
31004,672,46
31005,672,804
31006,672,402
31007,672,224
31008,672,1034
31009,672,799
31010,672,88
31011,672,494
31012,672,323
31013,672,633
31014,672,915
31015,672,63
31016,672,902
31017,672,734
31018,672,940
31019,672,838
31020,672,569
31021,672,548
31022,672,883
31023,672,603
31024,672,291
31025,672,964
31026,672,660
31027,672,461
31028,672,289
31029,672,678
31030,672,792
31031,672,956
31032,672,720
31033,672,254
31034,672,555
31035,672,950
31036,672,286
31037,672,699
31038,672,824
31039,672,970
31040,672,693
31041,672,1041
31042,672,905
31043,672,246
31044,672,959
31045,672,1046
31046,672,766
31047,672,1004
31048,672,509
31049,672,668
31050,672,895
31051,672,181
31052,672,897
31053,672,558
31054,672,33
31055,672,928
31056,672,661
31057,672,952
31058,672,845
31059,672,532
31060,672,113
31061,672,306
31062,672,741
31063,672,205
31064,672,871
31065,672,1035
31066,672,480
31067,672,70
31068,672,492
31069,672,876
31070,672,997
31071,672,549
31072,672,761
31073,672,321
31074,426,1020
31075,426,333
31076,426,376
31077,14,544
31078,14,867
31079,14,231
31080,14,296
31081,14,953
31082,14,955
31083,14,74
31084,14,958
31085,14,939
31086,14,164
31087,14,882
31088,14,957
31089,14,263
31090,14,55
31091,14,954
31092,14,935
31093,14,931
31094,14,744
31095,14,15
31096,14,95
31097,14,868
31098,14,60
31099,14,46
31100,14,804
31101,14,224
31102,14,63
31103,14,883
31104,14,284
31105,14,866
31106,14,289
31107,14,956
31108,14,987
31109,14,869
31110,14,723
31111,14,555
31112,14,286
31113,14,959
31114,14,928
31115,14,952
31116,14,1042
31117,14,532
31118,14,306
31119,14,874
31120,14,741
31121,14,168
31122,14,871
31123,14,930
31124,14,383
31125,14,865
31126,834,296
31127,834,226
31128,834,55
31129,834,744
31130,834,95
31131,834,46
31132,834,224
31133,834,63
31134,834,624
31135,834,950
31136,834,199
31137,834,897
31138,834,532
31139,834,741
31140,626,371
31141,626,296
31142,626,303
