,target,Herb
63818,9051.0,453
63819,9971.0,453
63820,8968.0,453
63821,9355.0,453
63822,9090.0,453
63823,9165.0,453
63824,9564.0,453
63825,9569.0,453
63826,8852.0,453
63827,9158.0,453
63828,9080.0,454
63829,9636.0,455
63830,9392.0,455
63831,9348.0,455
63832,8778.0,455
63833,9569.0,455
63834,9220.0,455
63835,9235.0,455
63836,10473.0,455
63837,11012.0,455
63838,10013.0,455
63839,9096.0,455
63840,8875.0,455
63841,9075.0,455
63842,9640.0,455
63843,9019.0,455
63844,8616.0,455
63845,9503.0,455
63846,9657.0,455
63847,10246.0,455
63848,8950.0,455
63849,9138.0,455
63850,9137.0,455
63851,9971.0,455
63852,9023.0,455
63853,9331.0,455
63854,9321.0,455
63855,9479.0,455
63856,8798.0,455
63857,8823.0,455
63858,8597.0,455
63859,9766.0,455
63860,9633.0,455
63861,9809.0,455
63862,9228.0,455
63863,9210.0,455
63864,8797.0,455
63865,9131.0,455
63866,9601.0,455
63867,8887.0,455
63868,9444.0,455
63869,9551.0,455
63870,9013.0,455
63871,9824.0,455
63872,10762.0,455
63873,8400.0,455
63874,10776.0,455
63875,9415.0,455
63876,9298.0,455
63877,10642.0,455
63878,9405.0,455
63879,9043.0,455
63880,9371.0,455
63881,9186.0,455
63882,9864.0,455
63883,10214.0,455
63884,8651.0,455
63885,8761.0,455
63886,9662.0,455
63887,9300.0,455
63888,9455.0,455
63889,10365.0,455
63890,9548.0,455
63891,10901.0,455
63892,10762.0,455
63893,8916.0,455
63894,10196.0,455
63895,9095.0,455
63896,10647.0,455
63897,10633.0,455
63898,8973.0,455
63899,8968.0,455
63900,9355.0,455
63901,9076.0,455
63902,8703.0,455
63903,8932.0,455
63904,9384.0,455
63905,8931.0,455
63906,8904.0,455
63907,8941.0,455
63908,10067.0,455
63909,9090.0,455
63910,10846.0,455
63911,8747.0,455
63912,8893.0,455
63913,9369.0,455
63914,10527.0,455
63915,9310.0,455
63916,9117.0,455
63917,8389.0,455
63918,8571.0,455
63919,9427.0,455
63920,9182.0,455
63921,8705.0,455
63922,9281.0,455
63923,9833.0,455
63924,8525.0,455
63925,8976.0,455
63926,10339.0,455
63927,8709.0,455
63928,8614.0,455
63929,10277.0,455
63930,9954.0,455
63931,9091.0,455
63932,9497.0,455
63933,8980.0,455
63934,9431.0,455
63935,9716.0,455
63936,8902.0,455
63937,9663.0,455
63938,9803.0,455
63939,8781.0,455
63940,9280.0,455
63941,9092.0,455
63942,8758.0,455
63943,10583.0,455
63944,9682.0,455
63945,9988.0,455
63946,8622.0,455
63947,10643.0,455
63948,9282.0,455
63949,9819.0,455
63950,9253.0,455
63951,10164.0,455
63952,9373.0,455
63953,8757.0,455
63954,8834.0,455
63955,8868.0,455
63956,9001.0,455
63957,9764.0,455
63958,8702.0,455
63959,8855.0,455
63960,9713.0,455
63961,8658.0,455
63962,10238.0,455
63963,9965.0,455
63964,9810.0,455
63965,9168.0,455
63966,9521.0,455
63967,8731.0,455
63968,9632.0,455
63969,9368.0,455
63970,8699.0,455
63971,8810.0,455
63972,10941.0,455
63973,8817.0,455
63974,9936.0,455
63975,8807.0,455
63976,9197.0,455
63977,9618.0,455
63978,9746.0,455
63979,9595.0,455
63980,8483.0,455
63981,10499.0,455
63982,8482.0,455
63983,8903.0,455
63984,8655.0,455
63985,10055.0,455
63986,8818.0,455
63987,10165.0,455
63988,8819.0,455
63989,8673.0,455
63990,9151.0,455
63991,8684.0,455
63992,8687.0,455
63993,9051.0,455
63994,9890.0,455
63995,8391.0,455
63996,9200.0,455
63997,8626.0,455
63998,10160.0,455
63999,10134.0,455
64000,9811.0,455
64001,8879.0,455
64002,9068.0,455
64003,10335.0,455
64004,8838.0,455
64005,10882.0,455
64006,10500.0,455
64007,8933.0,455
64008,9119.0,455
64009,9204.0,455
64010,8981.0,455
64011,8811.0,455
64012,9020.0,455
64013,8812.0,455
64014,8917.0,455
64015,9626.0,455
64016,10104.0,455
64017,8800.0,455
64018,9448.0,455
64019,8846.0,455
64020,8557.0,455
64021,10202.0,455
64022,9556.0,455
64023,9690.0,455
64024,9339.0,455
64025,9609.0,455
64026,8674.0,455
64027,8362.0,455
64028,9032.0,455
64029,10221.0,455
64030,10010.0,455
64031,10071.0,455
64032,9423.0,455
64033,8587.0,455
64034,8973.0,456
64035,8968.0,456
64036,9355.0,456
64037,8823.0,456
64038,9076.0,456
64039,8703.0,456
64040,8932.0,456
64041,9384.0,456
64042,8931.0,456
64043,8904.0,456
64044,8941.0,456
64045,10067.0,456
64046,9090.0,456
64047,10846.0,456
64048,8747.0,456
64049,8893.0,456
64050,9636.0,456
64051,9369.0,456
64052,10527.0,456
64053,9310.0,456
64054,9117.0,456
64055,8389.0,456
64056,9182.0,456
64057,8902.0,456
64058,8781.0,456
64059,8874.0,456
64060,9819.0,456
64061,8789.0,456
64062,9168.0,456
64063,9601.0,456
64064,9282.0,456
64065,8903.0,456
64066,9092.0,456
64067,8754.0,456
64068,8934.0,456
64069,9300.0,456
64070,8976.0,456
64071,9503.0,456
64072,8705.0,456
64073,8766.0,456
64074,8816.0,456
64075,9971.0,456
64076,8673.0,456
64077,8710.0,456
64078,9110.0,456
64079,9135.0,456
64080,10011.0,456
64081,8818.0,456
64082,9146.0,456
64083,9119.0,456
64084,9138.0,456
64085,8928.0,456
64086,9803.0,456
64087,10160.0,456
64088,9497.0,456
64089,10010.0,456
64090,9663.0,456
64091,9330.0,456
64092,9023.0,456
64093,9922.0,456
64094,9428.0,456
64095,9331.0,456
64096,9690.0,456
64097,9556.0,456
64098,9414.0,456
64099,8819.0,456
64100,9321.0,456
64101,9985.0,456
64102,9415.0,456
64103,10793.0,456
64104,9371.0,456
64105,9406.0,456
64106,9043.0,456
64107,9757.0,456
64108,10012.0,456
64109,9392.0,456
64110,9569.0,456
64111,9894.0,456
64112,9512.0,456
64113,9204.0,456
64114,10196.0,456
64115,9494.0,456
64116,9347.0,456
64117,9839.0,456
64118,9906.0,456
64119,8557.0,456
64120,9284.0,456
64121,9301.0,456
64122,8966.0,456
64123,10985.0,456
64124,10013.0,456
64125,9220.0,456
64126,8972.0,456
64127,9455.0,456
64128,9903.0,456
64129,9551.0,456
64130,10058.0,456
64131,8980.0,456
64132,9431.0,456
64133,9716.0,456
64134,10214.0,456
64135,9280.0,456
64136,8758.0,456
64137,10583.0,456
64138,9682.0,456
64139,9988.0,456
64140,8622.0,456
64141,10643.0,456
64142,8571.0,456
64143,9253.0,456
64144,10164.0,456
64145,9373.0,456
64146,9427.0,456
64147,9281.0,456
64148,8943.0,456
64149,9667.0,456
64150,8525.0,456
64151,10221.0,456
64152,11027.0,456
64153,8578.0,456
64154,8708.0,456
64155,9544.0,456
64156,9479.0,456
64157,9489.0,456
64158,8875.0,456
64159,8917.0,456
64160,8981.0,456
64161,10908.0,456
64162,8838.0,456
64163,9088.0,456
64164,8640.0,456
64165,8836.0,456
64166,8679.0,456
64167,8731.0,456
64168,9179.0,456
64169,10626.0,456
64170,9012.0,456
64171,8807.0,456
64172,8778.0,456
64173,8654.0,456
64174,8661.0,456
64175,8660.0,456
64176,9594.0,456
64177,9834.0,456
64178,8709.0,456
64179,9925.0,456
64180,10956.0,456
64181,9066.0,456
64182,10168.0,456
64183,9529.0,456
64184,9368.0,456
64185,10739.0,456
64186,8430.0,456
64187,8993.0,456
64188,9089.0,456
64189,8829.0,456
64190,9085.0,456
64191,9662.0,456
64192,9708.0,456
64193,8674.0,456
64194,9605.0,456
64195,8716.0,456
64196,8955.0,456
64197,8393.0,456
64198,9051.0,456
64199,9141.0,456
64200,10823.0,456
64201,9155.0,456
64202,9932.0,456
64203,10132.0,456
64204,9272.0,456
64205,9221.0,456
64206,8740.0,456
64207,8681.0,456
64208,9032.0,456
64209,8977.0,456
64210,10120.0,456
64211,9964.0,456
64212,8863.0,456
64213,8810.0,456
64214,8785.0,456
64215,10246.0,456
64216,9421.0,456
64217,9011.0,456
64218,8949.0,456
64219,8811.0,456
64220,9784.0,456
64221,9707.0,456
64222,9208.0,456
64223,8759.0,456
64224,8995.0,456
64225,8784.0,456
64226,8519.0,456
64227,9118.0,456
64228,9025.0,456
64229,9808.0,456
64230,9762.0,456
64231,10639.0,456
64232,10245.0,456
64233,9833.0,456
64234,10782.0,456
64235,8391.0,456
64236,9516.0,456
64237,9712.0,456
64238,9600.0,456
64239,9186.0,456
64240,8682.0,456
64241,8616.0,456
64242,10333.0,456
64243,9000.0,456
64244,10279.0,456
64245,8344.0,456
64246,,456
64247,8978.0,456
64248,9357.0,456
64249,10568.0,456
64250,9167.0,456
64251,8756.0,456
64252,9015.0,456
64253,8530.0,456
64254,8656.0,456
64255,10355.0,456
64256,8961.0,456
64257,8916.0,456
64258,9041.0,456
64259,9464.0,456
64260,8848.0,456
64261,10589.0,456
64262,9555.0,456
64263,10135.0,456
64264,10243.0,456
64265,10006.0,456
64266,8439.0,456
64267,10925.0,456
64268,10982.0,456
64269,8381.0,456
64270,10209.0,456
64271,9457.0,456
64272,9207.0,456
64273,9739.0,456
64274,9177.0,456
64275,10057.0,456
64276,10741.0,456
64277,8946.0,456
64278,9776.0,456
64279,9478.0,456
64280,10224.0,456
64281,8527.0,456
64282,10561.0,456
64283,9599.0,456
64284,8408.0,456
64285,9112.0,456
64286,8882.0,456
64287,8877.0,456
64288,8347.0,456
64289,9195.0,456
64290,8814.0,456
64291,10555.0,456
64292,10620.0,456
64293,9991.0,456
64294,8812.0,456
64295,8678.0,456
64296,10153.0,456
64297,8725.0,456
64298,9276.0,456
64299,10829.0,456
64300,,456
64301,9792.0,456
64302,10952.0,456
64303,9632.0,456
64304,9638.0,456
64305,9955.0,456
64306,9068.0,456
64307,9930.0,456
64308,8804.0,456
64309,8400.0,456
64310,8912.0,456
64311,10903.0,456
64312,11035.0,456
64313,9899.0,456
64314,10652.0,456
64315,8937.0,456
64316,9726.0,456
64317,10981.0,456
64318,9439.0,456
64319,9403.0,456
64320,8426.0,456
64321,9946.0,456
64322,8406.0,456
64323,9823.0,456
64324,9007.0,456
64325,,456
64326,9249.0,456
64327,,456
64328,10520.0,456
64329,,456
64330,10933.0,456
64331,9539.0,456
64332,10300.0,456
64333,9443.0,456
64334,10769.0,456
64335,9846.0,456
64336,8997.0,456
64337,10633.0,456
64338,9200.0,456
64339,8626.0,456
64340,10134.0,456
64341,9811.0,456
64342,8879.0,456
64343,8817.0,456
64344,9348.0,456
64345,9235.0,456
64346,10473.0,456
64347,11012.0,456
64348,9767.0,456
64349,9433.0,456
64350,9460.0,456
64351,9006.0,456
64352,9079.0,456
64353,8453.0,456
64354,8745.0,456
64355,8782.0,456
64356,9303.0,456
64357,8842.0,456
64358,8773.0,456
64359,9306.0,456
64360,9061.0,456
64361,9459.0,456
64362,9247.0,456
64363,9161.0,456
64364,9113.0,456
64365,9156.0,456
64366,9568.0,456
64367,8910.0,456
64368,10958.0,456
64369,9802.0,456
64370,9084.0,456
64371,8757.0,456
64372,8834.0,456
64373,8868.0,456
64374,9001.0,456
64375,9764.0,456
64376,8702.0,456
64377,8855.0,456
64378,9713.0,456
64379,8658.0,456
64380,10238.0,456
64381,9965.0,456
64382,9810.0,456
64383,9521.0,456
64384,8699.0,456
64385,9019.0,456
64386,9809.0,456
64387,10941.0,456
64388,9936.0,456
64389,9197.0,456
64390,9618.0,456
64391,9746.0,456
64392,9595.0,456
64393,8483.0,456
64394,10499.0,456
64395,8482.0,456
64396,8655.0,456
64397,8485.0,456
64398,9430.0,456
64399,10339.0,456
64400,8614.0,456
64401,9864.0,456
64402,10277.0,456
64403,9954.0,456
64404,9091.0,456
64405,9709.0,456
64406,8651.0,456
64407,8770.0,456
64408,9225.0,456
64409,9136.0,456
64410,8950.0,456
64411,8849.0,456
64412,9983.0,456
64413,8713.0,456
64414,9907.0,456
64415,10893.0,456
64416,10335.0,456
64417,10882.0,456
64418,10500.0,456
64419,10693.0,456
64420,10292.0,456
64421,9453.0,456
64422,9165.0,456
64423,8866.0,456
64424,8908.0,456
64425,8887.0,456
64426,9350.0,456
64427,8905.0,456
64428,9647.0,456
64429,9535.0,456
64430,9657.0,456
64431,9945.0,456
64432,10181.0,456
64433,9354.0,456
64434,9592.0,456
64435,9319.0,456
64436,8885.0,456
64437,9744.0,456
64438,8865.0,456
64439,10533.0,456
64440,10338.0,456
64441,10534.0,456
64442,9575.0,456
64443,10426.0,456
64444,10505.0,456
64445,8896.0,456
64446,9075.0,456
64447,8362.0,456
64448,10097.0,456
64449,,456
64450,,456
64451,,456
64452,,456
64453,,456
64454,9940.0,456
64455,10147.0,456
64456,8742.0,456
64457,,456
64458,10863.0,456
64459,9741.0,456
64460,9869.0,456
64461,8858.0,456
64462,9947.0,456
64463,10665.0,456
64464,9902.0,456
64465,10016.0,456
64466,8564.0,456
64467,10070.0,456
64468,8501.0,456
64469,10661.0,456
64470,9974.0,456
64471,8984.0,456
64472,9720.0,456
64473,9747.0,456
64474,,456
64475,10102.0,456
64476,9472.0,456
64477,10151.0,456
64478,10389.0,456
64479,9678.0,456
64480,9039.0,456
64481,9270.0,456
64482,10445.0,456
64483,9214.0,456
64484,9020.0,456
64485,9900.0,456
64486,9230.0,456
64487,8832.0,456
64488,9536.0,456
64489,10179.0,456
64490,9462.0,456
64491,8929.0,456
64492,,456
64493,8461.0,456
64494,9131.0,456
64495,9072.0,456
64496,9860.0,456
64497,8982.0,456
64498,8474.0,456
64499,9774.0,456
64500,9519.0,456
64501,9648.0,456
64502,10839.0,456
64503,10055.0,456
64504,10165.0,456
64505,9151.0,456
64506,8684.0,456
64507,8687.0,456
64508,9890.0,456
64509,10955.0,456
64510,10600.0,456
64511,8733.0,456
64512,8859.0,456
64513,8663.0,456
64514,9855.0,456
64515,10090.0,456
64516,10089.0,456
64517,10117.0,456
64518,,456
64519,9016.0,456
64520,9749.0,456
64521,10699.0,456
64522,10439.0,456
64523,9583.0,456
64524,9244.0,456
64525,10481.0,456
64526,10995.0,456
64527,8869.0,456
64528,9880.0,456
64529,8831.0,456
64530,10205.0,456
64531,9517.0,456
64532,9305.0,456
64533,9018.0,456
64534,9150.0,456
64535,9008.0,456
64536,8552.0,456
64537,9923.0,456
64538,9245.0,456
64539,9027.0,456
64540,9619.0,456
64541,10844.0,456
64542,,456
64543,10522.0,456
64544,8701.0,456
64545,8649.0,456
64546,8568.0,456
64547,8973.0,457
64548,8968.0,457
64549,9355.0,457
64550,8823.0,457
64551,9076.0,457
64552,8703.0,457
64553,8932.0,457
64554,9384.0,457
64555,8931.0,457
64556,8904.0,457
64557,8941.0,457
64558,10067.0,457
64559,9090.0,457
64560,10846.0,457
64561,8747.0,457
64562,8893.0,457
64563,9636.0,457
64564,9369.0,457
64565,10527.0,457
64566,9310.0,457
64567,9117.0,457
64568,8389.0,457
64569,9182.0,457
64570,8902.0,457
64571,8781.0,457
64572,8874.0,457
64573,9819.0,457
64574,8789.0,457
64575,9168.0,457
64576,9601.0,457
64577,9282.0,457
64578,8903.0,457
64579,9092.0,457
64580,8754.0,457
64581,8934.0,457
64582,9300.0,457
64583,8976.0,457
64584,9503.0,457
64585,8705.0,457
64586,8766.0,457
64587,8816.0,457
64588,9971.0,457
64589,8673.0,457
64590,8710.0,457
64591,9110.0,457
64592,9135.0,457
64593,10011.0,457
64594,8818.0,457
64595,9146.0,457
64596,9119.0,457
64597,9138.0,457
64598,8928.0,457
64599,9803.0,457
64600,10160.0,457
64601,9497.0,457
64602,10010.0,457
64603,9663.0,457
64604,9330.0,457
64605,9023.0,457
64606,9922.0,457
64607,9428.0,457
64608,9331.0,457
64609,9690.0,457
64610,9556.0,457
64611,9414.0,457
64612,8819.0,457
64613,9321.0,457
64614,9985.0,457
64615,9415.0,457
64616,10793.0,457
64617,9371.0,457
64618,9406.0,457
64619,9043.0,457
64620,9757.0,457
64621,10012.0,457
64622,9392.0,457
64623,9569.0,457
64624,9894.0,457
64625,9512.0,457
64626,9204.0,457
64627,10196.0,457
64628,9494.0,457
64629,9347.0,457
64630,9839.0,457
64631,9906.0,457
64632,8557.0,457
64633,9284.0,457
64634,9301.0,457
64635,8966.0,457
64636,10985.0,457
64637,10013.0,457
64638,9220.0,457
64639,8972.0,457
64640,9455.0,457
64641,9903.0,457
64642,9551.0,457
64643,10058.0,457
64644,8980.0,457
64645,9431.0,457
64646,9716.0,457
64647,10214.0,457
64648,9280.0,457
64649,8758.0,457
64650,10583.0,457
64651,9682.0,457
64652,9988.0,457
64653,8622.0,457
64654,10643.0,457
64655,8571.0,457
64656,9253.0,457
64657,10164.0,457
64658,9373.0,457
64659,9427.0,457
64660,9281.0,457
64661,8943.0,457
64662,9667.0,457
64663,8525.0,457
64664,10221.0,457
64665,11027.0,457
64666,8578.0,457
64667,8708.0,457
64668,9544.0,457
64669,9479.0,457
64670,9489.0,457
64671,8875.0,457
64672,8917.0,457
64673,8981.0,457
64674,10908.0,457
64675,8838.0,457
64676,9088.0,457
64677,8640.0,457
64678,8836.0,457
64679,8679.0,457
64680,8731.0,457
64681,9179.0,457
64682,10626.0,457
64683,9012.0,457
64684,8807.0,457
64685,8778.0,457
64686,8654.0,457
64687,8661.0,457
64688,8660.0,457
64689,9594.0,457
64690,9834.0,457
64691,8709.0,457
64692,9925.0,457
64693,10956.0,457
64694,9066.0,457
64695,10168.0,457
64696,9529.0,457
64697,9368.0,457
64698,10739.0,457
64699,8430.0,457
64700,8993.0,457
64701,9089.0,457
64702,8829.0,457
64703,9085.0,457
64704,9662.0,457
64705,9708.0,457
64706,8674.0,457
64707,9605.0,457
64708,8716.0,457
64709,8955.0,457
64710,8393.0,457
64711,9051.0,457
64712,9141.0,457
64713,10823.0,457
64714,9155.0,457
64715,9932.0,457
64716,10132.0,457
64717,9272.0,457
64718,9221.0,457
64719,8740.0,457
64720,8681.0,457
64721,9032.0,457
64722,8977.0,457
64723,10120.0,457
64724,9964.0,457
64725,8863.0,457
64726,8810.0,457
64727,8785.0,457
64728,10246.0,457
64729,9421.0,457
64730,9011.0,457
64731,8949.0,457
64732,8811.0,457
64733,9784.0,457
64734,9707.0,457
64735,9208.0,457
64736,8759.0,457
64737,8995.0,457
64738,8784.0,457
64739,8519.0,457
64740,9118.0,457
64741,9025.0,457
64742,9808.0,457
64743,9762.0,457
64744,10639.0,457
64745,10245.0,457
64746,9833.0,457
64747,10782.0,457
64748,8391.0,457
64749,9516.0,457
64750,9712.0,457
64751,9600.0,457
64752,9186.0,457
64753,8682.0,457
64754,8616.0,457
64755,10333.0,457
64756,9000.0,457
64757,10279.0,457
64758,8344.0,457
64759,,457
64760,8978.0,457
64761,9357.0,457
64762,10568.0,457
64763,9167.0,457
64764,8756.0,457
64765,9015.0,457
64766,8530.0,457
64767,8656.0,457
64768,10355.0,457
64769,8961.0,457
64770,8916.0,457
64771,9041.0,457
64772,9464.0,457
64773,8848.0,457
64774,10589.0,457
64775,9555.0,457
64776,10135.0,457
64777,10243.0,457
64778,10006.0,457
64779,8439.0,457
64780,10925.0,457
64781,10982.0,457
64782,8381.0,457
64783,10209.0,457
64784,9457.0,457
64785,9207.0,457
64786,9739.0,457
64787,9177.0,457
64788,10057.0,457
64789,10741.0,457
64790,8946.0,457
64791,9776.0,457
64792,9478.0,457
64793,10224.0,457
64794,8527.0,457
64795,10561.0,457
64796,9599.0,457
64797,8408.0,457
64798,9112.0,457
64799,8882.0,457
64800,8877.0,457
64801,8347.0,457
64802,9195.0,457
64803,8814.0,457
64804,10555.0,457
64805,10620.0,457
64806,9991.0,457
64807,8812.0,457
64808,8678.0,457
64809,10153.0,457
64810,8725.0,457
64811,9276.0,457
64812,10829.0,457
64813,,457
64814,9792.0,457
64815,10952.0,457
64816,9632.0,457
64817,9638.0,457
64818,9955.0,457
64819,9068.0,457
64820,9930.0,457
64821,8804.0,457
64822,8400.0,457
64823,8912.0,457
64824,10903.0,457
64825,11035.0,457
64826,9899.0,457
64827,10652.0,457
64828,8937.0,457
64829,9726.0,457
64830,10981.0,457
64831,9439.0,457
64832,9403.0,457
64833,8426.0,457
64834,9946.0,457
64835,8406.0,457
64836,9823.0,457
64837,9007.0,457
64838,,457
64839,9249.0,457
64840,,457
64841,10520.0,457
64842,,457
64843,10933.0,457
64844,9539.0,457
64845,10300.0,457
64846,9443.0,457
64847,10769.0,457
64848,9846.0,457
64849,8997.0,457
64850,10633.0,457
64851,9200.0,457
64852,8626.0,457
64853,10134.0,457
64854,9811.0,457
64855,8879.0,457
64856,8817.0,457
64857,9348.0,457
64858,9235.0,457
64859,10473.0,457
64860,11012.0,457
64861,9767.0,457
64862,9433.0,457
64863,9460.0,457
64864,9006.0,457
64865,9079.0,457
64866,8453.0,457
64867,8745.0,457
64868,8782.0,457
64869,9303.0,457
64870,8842.0,457
64871,8773.0,457
64872,9306.0,457
64873,9061.0,457
64874,9459.0,457
64875,9247.0,457
64876,9161.0,457
64877,9113.0,457
64878,9156.0,457
64879,9568.0,457
64880,8910.0,457
64881,10958.0,457
64882,9802.0,457
64883,9084.0,457
64884,8757.0,457
64885,8834.0,457
64886,8868.0,457
64887,9001.0,457
64888,9764.0,457
64889,8702.0,457
64890,8855.0,457
64891,9713.0,457
64892,8658.0,457
64893,10238.0,457
64894,9965.0,457
64895,9810.0,457
64896,9521.0,457
64897,8699.0,457
64898,9019.0,457
64899,9809.0,457
64900,10941.0,457
64901,9936.0,457
64902,9197.0,457
64903,9618.0,457
64904,9746.0,457
64905,9595.0,457
64906,8483.0,457
64907,10499.0,457
64908,8482.0,457
64909,8655.0,457
64910,8485.0,457
64911,9430.0,457
64912,10339.0,457
64913,8614.0,457
64914,9864.0,457
64915,10277.0,457
64916,9954.0,457
64917,9091.0,457
64918,9709.0,457
64919,8651.0,457
64920,8770.0,457
64921,9225.0,457
64922,9136.0,457
64923,8950.0,457
64924,8849.0,457
64925,9983.0,457
64926,8713.0,457
64927,9907.0,457
64928,10893.0,457
64929,10335.0,457
64930,10882.0,457
64931,10500.0,457
64932,10693.0,457
64933,10292.0,457
64934,9453.0,457
64935,9165.0,457
64936,8866.0,457
64937,8908.0,457
64938,8887.0,457
64939,9350.0,457
64940,8905.0,457
64941,9647.0,457
64942,9535.0,457
64943,9657.0,457
64944,9945.0,457
64945,10181.0,457
64946,9354.0,457
64947,9592.0,457
64948,9319.0,457
64949,8885.0,457
64950,9744.0,457
64951,8865.0,457
64952,10533.0,457
64953,10338.0,457
64954,10534.0,457
64955,9575.0,457
64956,10426.0,457
64957,10505.0,457
64958,8896.0,457
64959,9075.0,457
64960,8362.0,457
64961,10097.0,457
64962,,457
64963,,457
64964,,457
64965,,457
64966,,457
64967,9940.0,457
64968,10147.0,457
64969,8742.0,457
64970,,457
64971,10863.0,457
64972,9741.0,457
64973,9869.0,457
64974,8858.0,457
64975,9947.0,457
64976,10665.0,457
64977,9902.0,457
64978,10016.0,457
64979,8564.0,457
64980,10070.0,457
64981,8501.0,457
64982,10661.0,457
64983,9974.0,457
64984,8984.0,457
64985,9720.0,457
64986,9747.0,457
64987,,457
64988,10102.0,457
64989,9472.0,457
64990,10151.0,457
64991,10389.0,457
64992,9678.0,457
64993,9039.0,457
64994,9270.0,457
64995,10445.0,457
64996,9214.0,457
64997,9020.0,457
64998,9900.0,457
64999,9230.0,457
65000,8832.0,457
65001,9536.0,457
65002,10179.0,457
65003,9462.0,457
65004,8929.0,457
65005,,457
65006,8461.0,457
65007,9131.0,457
65008,9072.0,457
65009,9860.0,457
65010,8982.0,457
65011,8474.0,457
65012,9774.0,457
65013,9519.0,457
65014,9648.0,457
65015,10839.0,457
65016,10055.0,457
65017,10165.0,457
65018,9151.0,457
65019,8684.0,457
65020,8687.0,457
65021,9890.0,457
65022,10955.0,457
65023,10600.0,457
65024,8733.0,457
65025,8859.0,457
65026,8663.0,457
65027,9855.0,457
65028,10090.0,457
65029,10089.0,457
65030,10117.0,457
65031,,457
65032,9016.0,457
65033,9749.0,457
65034,10699.0,457
65035,10439.0,457
65036,9583.0,457
65037,9244.0,457
65038,10481.0,457
65039,10995.0,457
65040,8869.0,457
65041,9880.0,457
65042,8831.0,457
65043,10205.0,457
65044,9517.0,457
65045,9305.0,457
65046,9018.0,457
65047,9150.0,457
65048,9008.0,457
65049,8552.0,457
65050,9923.0,457
65051,9245.0,457
65052,9027.0,457
65053,9619.0,457
65054,10844.0,457
65055,,457
65056,10522.0,457
65057,8701.0,457
65058,8649.0,457
65059,8568.0,457
65060,8973.0,458
65061,8968.0,458
65062,9355.0,458
65063,8823.0,458
65064,9076.0,458
65065,8703.0,458
65066,8932.0,458
65067,9384.0,458
65068,8931.0,458
65069,8904.0,458
65070,8941.0,458
65071,10067.0,458
65072,9090.0,458
65073,10846.0,458
65074,8747.0,458
65075,8893.0,458
65076,9636.0,458
65077,9369.0,458
65078,10527.0,458
65079,9310.0,458
65080,9117.0,458
65081,8389.0,458
65082,9182.0,458
65083,8902.0,458
65084,8781.0,458
65085,8874.0,458
65086,9819.0,458
65087,8789.0,458
65088,9168.0,458
65089,9601.0,458
65090,9282.0,458
65091,8903.0,458
65092,9092.0,458
65093,8754.0,458
65094,8934.0,458
65095,9300.0,458
65096,8976.0,458
65097,9503.0,458
65098,8705.0,458
65099,8766.0,458
65100,8816.0,458
65101,9971.0,458
65102,8673.0,458
65103,8710.0,458
65104,9110.0,458
65105,9135.0,458
65106,10011.0,458
65107,8818.0,458
65108,9146.0,458
65109,9119.0,458
65110,9138.0,458
65111,8928.0,458
65112,9803.0,458
65113,10160.0,458
65114,9497.0,458
65115,10010.0,458
65116,9663.0,458
65117,9330.0,458
65118,9023.0,458
65119,9922.0,458
65120,9428.0,458
65121,9331.0,458
65122,9690.0,458
65123,9556.0,458
65124,9414.0,458
65125,8819.0,458
65126,9321.0,458
65127,9985.0,458
65128,9415.0,458
65129,10793.0,458
65130,9371.0,458
65131,9406.0,458
65132,9043.0,458
65133,9757.0,458
65134,10012.0,458
65135,9392.0,458
65136,9569.0,458
65137,9894.0,458
65138,9512.0,458
65139,9204.0,458
65140,10196.0,458
65141,9494.0,458
65142,9347.0,458
65143,9839.0,458
65144,9906.0,458
65145,8557.0,458
65146,9284.0,458
65147,9301.0,458
65148,8966.0,458
65149,10985.0,458
65150,10013.0,458
65151,9220.0,458
65152,8972.0,458
65153,9455.0,458
65154,9903.0,458
65155,9551.0,458
65156,10058.0,458
65157,8980.0,458
65158,9431.0,458
65159,9716.0,458
65160,10214.0,458
65161,9280.0,458
65162,8758.0,458
65163,10583.0,458
65164,9682.0,458
65165,9988.0,458
65166,8622.0,458
65167,10643.0,458
65168,8571.0,458
65169,9253.0,458
65170,10164.0,458
65171,9373.0,458
65172,9427.0,458
65173,9281.0,458
65174,8943.0,458
65175,9667.0,458
65176,8525.0,458
65177,10221.0,458
65178,11027.0,458
65179,8578.0,458
65180,8708.0,458
65181,9544.0,458
65182,9479.0,458
65183,9489.0,458
65184,8875.0,458
65185,8917.0,458
65186,8981.0,458
65187,10908.0,458
65188,8838.0,458
65189,9088.0,458
65190,8640.0,458
65191,8836.0,458
65192,8679.0,458
65193,8731.0,458
65194,9179.0,458
65195,10626.0,458
65196,9012.0,458
65197,8807.0,458
65198,8778.0,458
65199,8654.0,458
65200,8661.0,458
65201,8660.0,458
65202,9594.0,458
65203,9834.0,458
65204,8709.0,458
65205,9925.0,458
65206,10956.0,458
65207,9066.0,458
65208,10168.0,458
65209,9529.0,458
65210,9368.0,458
65211,10739.0,458
65212,8430.0,458
65213,8993.0,458
65214,9089.0,458
65215,8829.0,458
65216,9085.0,458
65217,9662.0,458
65218,9708.0,458
65219,8674.0,458
65220,9605.0,458
65221,8716.0,458
65222,8955.0,458
65223,8393.0,458
65224,9051.0,458
65225,9141.0,458
65226,10823.0,458
65227,9155.0,458
65228,9932.0,458
